Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34,No,511,3,2,4,Female,32,1,2,4,Single,6029,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2
21,Yes,337,7,1,2,Male,31,3,1,2,Single,2679,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0
38,No,1153,6,2,4,Female,40,2,1,3,Married,3702,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4
22,Yes,1294,8,1,3,Female,79,3,1,1,Married,2398,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0
31,No,196,29,4,1,Female,91,2,2,4,Married,5468,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7
51,No,942,3,3,1,Female,53,3,3,3,Married,13116,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2
37,No,589,9,2,2,Male,46,2,2,2,Married,4189,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3
46,No,734,2,4,3,Male,46,3,5,4,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2
36,No,1383,10,3,4,Male,90,3,3,1,Married,8321,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7
44,Yes,429,1,2,3,Male,99,3,1,2,Divorced,2342,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3
37,No,1239,8,2,3,Male,89,3,2,2,Divorced,4071,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7
35,Yes,303,27,3,3,Male,84,3,2,4,Single,5813,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7
33,No,867,8,4,4,Male,90,4,1,1,Married,3143,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6
28,No,1181,1,3,3,Male,82,3,1,4,Married,2044,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3
39,No,1253,10,1,3,Male,65,3,3,3,Single,13464,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2
46,No,849,26,2,2,Male,98,2,2,2,Single,7991,25166,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2
40,No,616,2,2,3,Female,99,3,1,1,Married,3377,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2
42,No,1128,13,3,2,Male,95,4,2,1,Married,5538,5696,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0
35,No,1180,2,2,2,Male,90,3,2,4,Divorced,5762,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7
38,No,1336,2,3,1,Male,100,3,1,2,Divorced,2592,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8
34,Yes,234,9,4,4,Male,93,3,2,1,Married,5346,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7
37,Yes,370,10,4,4,Male,58,3,2,1,Single,4213,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8
39,No,766,20,3,3,Male,83,3,2,4,Divorced,4127,19188,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2
43,No,343,9,3,1,Male,52,3,1,3,Single,2438,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2
41,No,447,5,3,2,Male,85,4,2,2,Single,6870,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2
41,No,796,4,1,3,Female,81,3,3,3,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5
30,No,1092,10,3,1,Female,64,3,3,3,Single,9667,2739,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2
26,Yes,920,20,2,4,Female,69,3,1,2,Married,2148,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4
46,Yes,261,21,2,4,Female,66,3,2,2,Married,8926,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7
40,No,1194,1,3,3,Female,52,3,2,4,Divorced,6513,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3
34,No,810,8,2,2,Male,92,4,2,3,Married,6799,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8
58,No,350,2,3,2,Male,52,3,4,2,Divorced,16291,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14
35,No,185,23,4,2,Male,91,1,1,3,Married,2705,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3
47,No,1001,4,3,3,Female,92,2,3,2,Divorced,10333,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10
40,No,750,12,3,2,Female,47,3,2,1,Divorced,4448,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7
54,No,431,7,4,4,Female,68,3,2,4,Married,6854,15696,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7
31,No,1125,7,4,1,Female,68,3,3,1,Married,9637,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2
28,No,1217,1,3,3,Female,67,3,1,1,Married,3591,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2
38,No,723,2,4,2,Female,77,1,2,4,Married,5405,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3
26,No,572,10,3,3,Male,46,3,2,4,Single,4684,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2
58,No,1216,15,4,1,Male,87,3,4,3,Married,15787,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2
18,No,1431,14,3,2,Female,33,3,1,3,Single,1514,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0
31,Yes,359,18,5,4,Male,89,4,1,1,Married,2956,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0
29,Yes,350,13,3,1,Male,56,2,1,1,Divorced,2335,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0
45,No,589,2,4,3,Female,67,3,2,3,Married,5154,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7
36,No,430,2,4,4,Female,73,3,2,2,Married,6962,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0
43,No,1422,2,4,1,Male,92,3,2,4,Married,5675,19246,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7
27,No,1297,5,2,4,Female,53,3,1,4,Single,2379,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2
29,No,574,20,1,4,Male,40,3,1,4,Married,3812,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10
32,No,1318,10,4,4,Male,79,3,2,4,Single,4648,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0
42,No,355,10,4,3,Male,38,3,1,3,Married,2936,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3
47,No,207,9,4,2,Female,64,3,1,3,Single,2105,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0
46,No,706,2,2,4,Male,82,3,3,4,Divorced,8578,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7
28,No,280,1,2,3,Male,43,3,1,4,Divorced,2706,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2
29,No,726,29,1,4,Male,93,1,2,3,Divorced,6384,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6
42,No,1142,8,3,4,Male,81,3,1,3,Single,3968,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0
32,Yes,414,2,4,3,Male,82,2,2,2,Single,9907,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2
46,No,1319,3,3,1,Female,45,4,4,1,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8
27,No,728,23,1,2,Female,36,2,2,3,Married,3540,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8
29,No,352,6,1,4,Male,87,2,1,2,Married,2804,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0
43,No,823,6,3,1,Female,81,2,5,3,Married,19392,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14
48,No,1224,10,3,4,Male,91,2,5,2,Married,19665,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9
29,Yes,459,24,2,4,Male,73,2,1,4,Single,2439,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0
46,Yes,1254,10,3,3,Female,64,3,3,2,Married,7314,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7
27,No,1131,15,3,4,Female,77,2,1,1,Married,4774,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3
39,No,835,19,4,4,Male,41,3,2,4,Divorced,3902,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2
55,No,836,2,4,2,Male,98,2,1,4,Married,2662,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4
28,No,1172,3,3,2,Female,78,3,1,2,Married,2856,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0
30,Yes,945,9,3,2,Male,89,3,1,4,Single,1081,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0
22,Yes,391,7,1,4,Male,75,3,1,2,Single,2472,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0
36,No,1266,10,4,2,Female,63,2,2,3,Married,5673,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7
31,No,311,20,3,2,Male,89,3,2,3,Divorced,4197,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2
34,No,1480,4,3,3,Male,64,3,3,4,Married,9713,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0
29,No,592,7,3,4,Male,59,3,1,1,Single,2062,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2
37,No,783,7,4,4,Male,78,3,2,1,Married,4284,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4
35,No,219,16,2,4,Female,44,2,2,2,Married,4788,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2
45,No,556,25,2,2,Female,93,2,2,4,Married,5906,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8
36,No,1213,2,1,2,Male,94,2,2,4,Single,3886,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8
40,No,1137,1,4,1,Male,98,3,4,1,Divorced,16823,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16
26,No,482,1,2,2,Female,90,2,1,3,Married,2933,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0
27,No,511,2,2,1,Female,89,4,2,3,Single,6500,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7
48,No,117,22,3,4,Female,58,3,4,4,Divorced,17174,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7
44,No,170,1,4,2,Male,78,4,2,1,Married,5033,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2
34,Yes,967,16,4,4,Male,85,1,1,1,Married,2307,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0
56,Yes,1162,24,2,1,Male,97,3,1,4,Single,2587,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0
36,No,335,17,2,3,Male,33,2,2,2,Married,5507,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3
41,No,337,8,3,3,Female,54,3,2,2,Married,4393,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4
42,No,1396,6,3,3,Male,83,3,3,1,Married,13348,14842,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7
31,No,1079,10,2,3,Female,86,3,2,4,Divorced,6583,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4
34,No,735,3,1,4,Female,75,2,2,4,Married,8103,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1
31,No,471,4,3,1,Female,62,4,1,3,Divorced,3978,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2
26,No,1096,6,3,3,Male,61,4,1,4,Married,2544,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7
45,No,1297,1,4,2,Male,44,3,2,3,Single,5399,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3
33,No,217,10,4,2,Male,43,3,2,3,Single,5487,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9
28,No,783,1,2,3,Male,42,2,2,4,Married,6834,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7
29,Yes,746,24,3,3,Male,45,4,1,1,Single,1091,10642,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0
39,No,1251,21,4,1,Female,32,1,2,3,Married,5736,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2
27,No,1354,2,4,2,Male,41,3,1,2,Married,2226,6073,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2
34,No,735,22,4,3,Male,86,2,2,4,Married,5747,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11
28,Yes,1475,13,2,4,Female,84,3,2,3,Single,9854,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2
47,No,1169,14,4,3,Male,64,3,2,2,Married,5467,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7
56,No,1443,11,5,4,Female,89,2,2,1,Married,5380,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0
39,No,867,9,2,1,Male,87,3,2,1,Married,5151,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9
38,No,1394,8,3,4,Female,58,2,2,2,Divorced,2133,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7
58,No,605,21,3,4,Female,72,3,4,4,Married,17875,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0
32,Yes,238,5,2,1,Female,47,4,1,3,Single,2432,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3
38,No,1206,9,2,2,Male,71,3,1,4,Divorced,4771,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3
49,No,1064,2,1,2,Male,42,3,5,4,Married,19161,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3
42,No,419,12,4,2,Male,77,3,2,4,Divorced,5087,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0
27,Yes,1337,22,3,1,Female,58,2,1,2,Married,2863,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
35,No,682,18,4,2,Male,71,3,2,1,Married,5561,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4
28,No,1103,16,3,3,Male,49,3,1,3,Single,2144,2122,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4
31,No,976,3,2,3,Male,48,3,1,1,Divorced,3065,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3
36,No,1351,9,4,1,Male,66,4,1,2,Married,2810,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2
34,No,937,1,3,1,Male,32,3,3,4,Single,9888,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1
34,No,1239,13,4,4,Male,39,3,3,3,Divorced,8628,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1
26,No,157,1,3,3,Male,95,3,1,1,Single,2867,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6
29,No,136,1,3,1,Male,89,3,2,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2
32,No,1146,15,4,3,Female,34,3,2,4,Divorced,6667,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2
31,No,1125,1,3,4,Male,48,1,2,1,Married,5003,5771,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7
28,Yes,1404,17,3,3,Male,32,2,1,4,Divorced,2367,18779,5,Y,No,12,3,1,80,1,6,2,2,4,1,0,3
38,No,1404,1,3,1,Male,59,2,1,1,Single,2858,11473,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0
35,No,1224,7,4,3,Female,55,3,2,4,Married,5204,13586,1,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9
27,No,954,9,3,4,Male,44,3,2,4,Single,4105,5099,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7
32,No,1373,5,4,4,Male,56,2,2,4,Single,9679,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0
31,Yes,754,26,4,1,Male,63,3,2,4,Married,5617,21075,1,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8
53,Yes,1168,24,4,1,Male,66,3,3,1,Single,10448,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2
54,No,155,9,2,1,Female,67,3,2,3,Married,2897,22474,3,Y,No,11,3,3,80,2,9,6,2,4,3,2,3
33,No,1303,7,2,4,Male,36,3,2,3,Divorced,5968,18079,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8
43,No,574,11,3,1,Male,30,3,3,3,Married,7510,16873,1,Y,No,17,3,2,80,1,10,1,3,10,9,0,9
38,No,1444,1,4,4,Male,88,3,1,2,Married,2991,5224,0,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2
55,No,189,26,4,3,Male,71,4,5,2,Married,19636,25811,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4
31,No,1276,2,1,4,Female,59,1,1,4,Divorced,1129,17536,1,Y,Yes,11,3,3,80,3,1,4,3,1,0,0,0
39,No,119,15,4,2,Male,77,3,4,1,Single,13341,25098,0,Y,No,12,3,1,80,0,21,3,3,20,8,11,10
42,No,335,23,2,4,Male,37,2,2,3,Single,4332,14811,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7
31,No,697,10,3,3,Female,40,3,3,3,Married,11031,26862,4,Y,No,20,4,3,80,1,13,2,4,11,7,4,8
54,No,157,10,3,3,Female,77,3,2,1,Single,4440,25198,6,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4
24,No,771,1,2,2,Male,45,2,2,3,Single,4617,14120,1,Y,No,12,3,2,80,0,4,2,2,4,3,1,2
23,No,571,12,2,4,Male,78,3,1,4,Single,2647,13672,1,Y,No,13,3,3,80,0,5,6,4,5,2,1,4
40,No,692,11,3,4,Female,73,3,2,3,Married,6323,26849,1,Y,No,11,3,1,80,1,10,2,4,10,9,9,4
40,No,444,2,2,2,Female,92,3,2,2,Married,5677,4258,3,Y,No,14,3,3,80,1,15,4,3,11,8,5,10
25,No,309,2,3,3,Female,82,3,1,2,Married,2187,19655,4,Y,No,14,3,3,80,0,6,3,3,2,0,1,2
30,No,911,1,2,4,Male,76,3,1,2,Married,3748,4077,1,Y,No,13,3,3,80,0,12,6,2,12,8,1,7
25,No,977,2,1,4,Male,57,3,1,3,Divorced,3977,7298,6,Y,Yes,19,3,3,80,1,7,2,2,2,2,0,2
47,No,1180,25,3,1,Male,84,3,3,3,Single,8633,13084,2,Y,No,23,4,2,80,0,25,3,3,17,14,12,11
33,No,1313,1,2,2,Male,59,2,1,3,Divorced,2008,20439,1,Y,No,12,3,3,80,3,1,2,2,1,1,0,0
38,No,1321,1,4,4,Male,86,3,2,2,Married,4440,7636,0,Y,No,15,3,1,80,2,16,3,3,15,13,5,8
31,No,1154,2,2,1,Male,54,3,1,3,Married,3067,6393,0,Y,No,19,3,3,80,1,3,1,3,2,2,1,2
38,No,508,6,4,1,Male,72,2,2,3,Married,5321,14284,2,Y,No,11,3,4,80,1,10,1,3,8,3,7,7
42,No,557,18,4,4,Male,35,3,2,1,Divorced,5410,11189,6,Y,Yes,17,3,3,80,1,9,3,2,4,3,1,2
41,No,642,1,3,4,Male,76,3,1,4,Married,2782,21412,3,Y,No,22,4,1,80,1,12,3,3,5,3,1,0
47,No,1162,1,1,3,Female,98,3,3,2,Married,11957,17231,0,Y,No,18,3,1,80,2,14,3,1,13,8,5,12
35,No,1490,11,4,4,Male,43,3,1,3,Married,2660,20232,7,Y,Yes,11,3,3,80,1,5,3,3,2,2,2,2
22,No,581,1,2,4,Male,63,3,1,3,Single,3375,17624,0,Y,No,12,3,4,80,0,4,2,4,3,2,1,2
35,No,1395,9,4,2,Male,48,3,2,3,Single,5098,18698,1,Y,No,19,3,2,80,0,10,5,3,10,7,0,8
33,No,501,15,2,2,Female,95,3,2,4,Married,4878,21653,0,Y,Yes,13,3,1,80,1,10,6,3,9,7,8,1
32,No,267,29,4,3,Female,49,2,1,2,Single,2837,15919,1,Y,No,13,3,3,80,0,6,3,3,6,2,4,1
40,No,543,1,4,1,Male,83,3,1,4,Married,2406,4060,8,Y,No,19,3,3,80,2,8,3,2,1,0,0,0
32,No,234,1,4,2,Male,68,2,1,2,Married,2269,18024,0,Y,No,14,3,2,80,1,3,2,3,2,2,2,2
39,No,116,24,1,1,Male,52,3,2,4,Single,4108,5340,7,Y,No,13,3,1,80,0,18,2,3,7,7,1,7
38,No,201,10,3,2,Female,99,1,3,3,Married,13206,3376,3,Y,No,12,3,1,80,1,20,3,3,18,16,1,11
32,No,801,1,4,3,Female,48,3,3,4,Married,10422,24032,1,Y,No,19,3,3,80,2,14,3,3,14,10,5,7
37,No,161,10,3,3,Female,42,4,3,4,Married,13744,15471,1,Y,Yes,25,4,1,80,1,16,2,3,16,11,6,8
25,No,1382,8,2,1,Female,85,3,2,3,Divorced,4907,13684,0,Y,Yes,22,4,2,80,1,6,3,2,5,3,0,4
52,No,585,29,4,1,Male,40,3,1,4,Divorced,3482,19788,2,Y,No,15,3,2,80,2,16,3,2,9,8,0,0
44,No,1037,1,3,2,Male,42,3,1,4,Single,2436,13422,6,Y,Yes,12,3,3,80,0,6,2,3,4,3,1,2
21,No,501,5,1,3,Male,58,3,1,1,Single,2380,25479,1,Y,Yes,11,3,4,80,0,2,6,3,2,2,1,2
39,No,105,9,3,4,Male,87,3,5,4,Single,19431,15302,2,Y,No,13,3,3,80,0,21,3,2,6,0,1,3
23,Yes,638,9,3,4,Male,33,3,1,1,Married,1790,26956,1,Y,No,19,3,1,80,1,1,3,2,1,0,1,0
36,No,557,3,3,1,Female,94,2,3,4,Married,7644,12695,0,Y,No,19,3,3,80,2,10,2,3,9,7,3,4
36,No,688,4,2,4,Female,97,3,2,2,Divorced,5131,9192,7,Y,No,13,3,2,80,3,18,3,3,4,2,0,2
56,No,667,1,4,3,Male,57,3,2,3,Divorced,6306,26236,1,Y,No,21,4,1,80,1,13,2,2,13,12,1,9
29,Yes,1092,1,4,1,Male,36,3,1,4,Married,4787,26124,9,Y,Yes,14,3,2,80,3,4,3,4,2,2,2,2
42,No,300,2,3,1,Male,56,3,5,3,Married,18880,17312,5,Y,No,11,3,1,80,0,24,2,2,22,6,4,14
56,Yes,310,7,2,4,Male,72,3,1,3,Married,2339,3666,8,Y,No,11,3,4,80,1,14,4,1,10,9,9,8
41,No,582,28,4,1,Female,60,2,4,2,Married,13570,5640,0,Y,No,23,4,3,80,1,21,3,3,20,7,0,10
34,No,704,28,3,4,Female,95,2,2,3,Married,6712,8978,1,Y,No,21,4,4,80,2,8,2,3,8,7,1,7
36,No,301,15,4,4,Male,88,1,2,4,Divorced,5406,10436,1,Y,No,24,4,1,80,1,15,4,2,15,12,11,11
41,No,930,3,3,3,Male,57,2,2,2,Divorced,8938,12227,2,Y,No,11,3,3,80,1,14,5,3,5,4,0,4
32,No,529,2,3,4,Male,78,3,1,1,Single,2439,11288,1,Y,No,14,3,4,80,0,4,4,3,4,2,1,2
35,No,1146,26,4,3,Female,31,3,3,4,Single,8837,16642,1,Y,Yes,16,3,3,80,0,9,2,3,9,0,1,7
38,No,345,10,2,1,Female,100,3,2,4,Married,5343,5982,1,Y,No,11,3,3,80,1,10,1,3,10,7,1,9
50,Yes,878,1,4,2,Male,94,3,2,3,Divorced,6728,14255,7,Y,No,12,3,4,80,2,12,3,3,6,3,0,1
36,No,1120,11,4,2,Female,100,2,2,4,Married,6652,14369,4,Y,No,13,3,1,80,1,8,2,2,6,3,0,0
45,No,374,20,3,4,Female,50,3,2,3,Single,4850,23333,8,Y,No,15,3,3,80,0,8,3,3,5,3,0,1
40,No,1322,2,4,3,Male,52,2,1,3,Single,2809,2725,2,Y,No,14,3,4,80,0,8,2,3,2,2,2,2
35,No,1199,18,4,3,Male,80,3,2,3,Married,5689,24594,1,Y,Yes,14,3,4,80,2,10,2,4,10,2,0,2
40,No,1194,2,4,3,Female,98,3,1,3,Married,2001,12549,2,Y,No,14,3,2,80,3,20,2,3,5,3,0,2
35,No,287,1,4,3,Female,62,1,1,4,Married,2977,8952,1,Y,No,12,3,4,80,1,4,5,3,4,3,1,1
29,No,1378,13,2,4,Male,46,2,2,2,Married,4025,23679,4,Y,Yes,13,3,1,80,1,10,2,3,4,3,0,3
29,No,468,28,4,4,Female,73,2,1,1,Single,3785,8489,1,Y,No,14,3,2,80,0,5,3,1,5,4,0,4
50,Yes,410,28,3,4,Male,39,2,3,1,Divorced,10854,16586,4,Y,Yes,13,3,2,80,1,20,3,3,3,2,2,0
39,No,722,24,1,2,Female,60,2,4,4,Married,12031,8828,0,Y,No,11,3,1,80,1,21,2,2,20,9,9,6
31,No,325,5,3,2,Male,74,3,2,1,Single,9936,3787,0,Y,No,19,3,2,80,0,10,2,3,9,4,1,7
26,No,1167,5,3,4,Female,30,2,1,3,Single,2966,21378,0,Y,No,18,3,4,80,0,5,2,3,4,2,0,0
36,No,884,23,2,3,Male,41,4,2,4,Married,2571,12290,4,Y,No,17,3,3,80,1,17,3,3,5,2,0,3
39,No,613,6,1,4,Male,42,2,3,1,Married,9991,21457,4,Y,No,15,3,1,80,1,9,5,3,7,7,1,7
27,No,155,4,3,2,Male,87,4,2,2,Married,6142,5174,1,Y,Yes,20,4,2,80,1,6,0,3,6,2,0,3
49,No,1023,2,3,4,Male,63,2,2,2,Married,5390,13243,2,Y,No,14,3,4,80,0,17,3,2,9,6,0,8
34,No,628,8,3,2,Male,82,4,2,3,Married,4404,10228,2,Y,No,12,3,1,80,0,6,3,4,4,3,1,2
